Order_ID,Order_Date,Customer_ID,Restaurant_Name,Food_Category,Order_Value,Delivery_Time,Rating,Payment_Method,City,Order_Status
109024,2025-11-02,C8135,Marine Drive Meals,Beverages,816,44,3.5,Wallet,Mumbai - Ghatkopar,Cancelled
109025,2025-03-01,C9036,Bandra Bites,Biryani,1043,71,4.1,UPI,Mumbai - Mulund,Delivered
109026,2025-02-01,C3061,Bandra Bites,Chinese,1247,62,4.5,UPI,Mumbai - Powai,Delivered
109027,2025-10-19,C4563,Kurla Kitchen,Healthy Food,962,62,4.4,Wallet,Mumbai - Ghatkopar,Delivered
109028,2025-01-27,C7920,Malad Food Hub,Chinese,133,42,4.7,Debit Card,Mumbai - Thane,Delayed
109029,2025-09-11,C4698,Powai Plates,Desserts,499,33,2.9,UPI,Mumbai - Kurla,Delivered
109030,2026-06-21,C6938,Andheri Kitchen,Healthy Food,308,16,3.8,UPI,Mumbai - Mulund,Delivered
109031,2025-10-06,C8312,Bandra Bites,North Indian,611,81,4.3,UPI,Mumbai - Borivali,Delivered
109032,2026-01-05,C6055,Thane Treats,Burger,230,42,3.1,Wallet,Mumbai - Borivali,Delivered
109033,2025-03-07,C2969,Kurla Kitchen,Beverages,1619,35,2.6,UPI,Mumbai - Malad,Delivered
109034,2025-07-12,C4470,Borivali Bistro,Healthy Food,626,54,4.7,Debit Card,Mumbai - Bandra,Delivered
109035,2025-06-20,C8203,Bandra Bites,North Indian,755,31,5.0,Debit Card,Mumbai - Thane,Cancelled
109036,2025-03-30,C3100,Vashi Veg Corner,Pizza,487,80,4.6,Credit Card,Mumbai - Chembur,Delivered
109037,2026-03-29,C7219,Kurla Kitchen,Desserts,1153,47,3.9,Credit Card,Mumbai - Colaba,Delayed
109038,2025-07-20,C5008,Andheri Kitchen,Burger,1544,81,3.3,UPI,Mumbai - Chembur,Delayed
109039,2025-12-02,C3838,Bandra Bites,North Indian,230,40,2.7,Cash,Mumbai - Andheri,Delayed
109040,2025-06-22,C2008,Powai Plates,Beverages,543,81,4.1,UPI,Mumbai - Chembur,Delivered
109041,2025-10-29,C7224,Powai Plates,Chinese,1322,85,4.9,Debit Card,Mumbai - Bandra,Delivered
109042,2025-04-06,C2899,Marine Drive Meals,South Indian,1143,47,2.7,UPI,Mumbai - Mulund,Delivered
109043,2025-12-16,C8556,Dadar Darbar,Desserts,355,36,4.7,Credit Card,Mumbai - Ghatkopar,Delivered
109044,2025-12-17,C5270,Malad Food Hub,South Indian,1307,80,3.9,Cash,Mumbai - Ghatkopar,Delivered
109045,2026-02-25,C2942,Powai Plates,Burger,806,55,4.9,Cash,Mumbai - Borivali,Cancelled
109046,2025-01-05,C4833,Kurla Kitchen,Burger,278,83,3.1,UPI,Mumbai - Colaba,Delivered
109047,2025-07-31,C4645,Colaba Cafe,Beverages,797,28,4.6,Debit Card,Mumbai - Ghatkopar,Delivered
109048,2025-04-07,C4925,Ghatkopar Grill,Pizza,1477,61,3.9,Credit Card,Mumbai - Vashi,Delivered
109049,2025-01-11,C3879,Marine Drive Meals,Pizza,528,75,4.8,Credit Card,Mumbai - Mulund,Delayed
109050,2025-10-10,C1182,Chembur Spice House,South Indian,645,44,4.7,Credit Card,Mumbai - Malad,Delivered
109051,2025-09-30,C4717,Borivali Bistro,Beverages,416,62,4.3,Cash,Mumbai - Dadar,Delivered
109052,2025-11-04,C5470,Vashi Veg Corner,Beverages,1621,52,3.2,UPI,Mumbai - Colaba,Delayed
109053,2025-07-30,C6776,Vashi Veg Corner,Pizza,342,72,3.9,Wallet,Mumbai - Colaba,Delivered
109054,2026-03-25,C6369,Chembur Spice House,Healthy Food,1277,50,4.0,Cash,Mumbai - Vashi,Delivered
109055,2025-03-24,C3050,Bandra Bites,Chinese,298,80,3.5,UPI,Mumbai - Powai,Delivered
109056,2025-12-18,C6940,Kurla Kitchen,Chinese,141,27,3.0,Credit Card,Mumbai - Powai,Delivered
109057,2025-05-25,C2598,Chembur Spice House,Pizza,1310,28,4.2,UPI,Mumbai - Thane,Delayed
109058,2026-06-14,C1766,Andheri Kitchen,Burger,339,29,3.1,Credit Card,Mumbai - Colaba,Delivered
109059,2026-06-12,C9057,Thane Treats,Desserts,1383,29,4.6,Debit Card,Mumbai - Dadar,Delivered
109060,2026-05-31,C9082,Kurla Kitchen,Beverages,1730,41,3.8,Credit Card,Mumbai - Andheri,Delivered
109061,2025-07-10,C7065,Mumbai Tadka,Biryani,1065,51,3.7,Cash,Mumbai - Vashi,Delayed
109062,2026-03-05,C5041,Marine Drive Meals,North Indian,413,85,2.7,Wallet,Mumbai - Vashi,Delivered
109063,2025-04-20,C7077,Powai Plates,Beverages,1060,34,2.8,UPI,Mumbai - Bandra,Cancelled
109064,2025-08-23,C5007,Vashi Veg Corner,Burger,411,35,4.2,Debit Card,Mumbai - Dadar,Delivered
109065,2026-01-22,C6194,Marine Drive Meals,Healthy Food,523,67,2.8,Cash,Mumbai - Mulund,Delayed
109066,2025-10-07,C2870,Colaba Cafe,South Indian,1499,82,5.0,Debit Card,Mumbai - Dadar,Delivered
109067,2025-12-05,C4427,Colaba Cafe,North Indian,1123,44,3.3,Wallet,Mumbai - Vashi,Delivered
109068,2026-01-15,C8640,Thane Treats,Biryani,1176,21,3.5,UPI,Mumbai - Thane,Delivered
109069,2025-04-27,C1774,Ghatkopar Grill,Beverages,270,85,2.8,UPI,Mumbai - Vashi,Delivered
109070,2026-05-28,C1764,Borivali Bistro,South Indian,754,77,4.8,Cash,Mumbai - Bandra,Cancelled
109071,2025-01-07,C4665,Chembur Spice House,Healthy Food,1540,75,4.0,Debit Card,Mumbai - Kurla,Delivered
109072,2025-01-25,C2002,Marine Drive Meals,Beverages,644,31,3.2,Wallet,Mumbai - Bandra,Delivered
109073,2025-06-13,C6511,Mumbai Tadka,Healthy Food,1797,60,2.6,Debit Card,Mumbai - Malad,Delivered
109074,2026-01-27,C6952,Chembur Spice House,Chinese,1718,31,3.2,Credit Card,Mumbai - Powai,Delivered
109075,2025-10-12,C1866,Chembur Spice House,Chinese,104,76,3.3,Wallet,Mumbai - Chembur,Delivered
109076,2026-05-11,C2877,Malad Food Hub,Desserts,1595,56,2.8,Cash,Mumbai - Vashi,Delivered
109077,2025-02-27,C9003,Bandra Bites,Burger,1497,17,3.8,Credit Card,Mumbai - Thane,Delivered
109078,2025-10-31,C2680,Dadar Darbar,Chinese,1397,58,2.7,Credit Card,Mumbai - Mulund,Delivered
109079,2025-11-13,C1811,Malad Food Hub,Burger,1446,47,4.3,Wallet,Mumbai - Thane,Delivered
109080,2025-07-24,C4854,Colaba Cafe,North Indian,1680,27,4.3,UPI,Mumbai - Mulund,Delivered
109081,2025-08-24,C2302,Malad Food Hub,Pizza,591,53,3.0,Cash,Mumbai - Bandra,Delayed
109082,2025-03-06,C6379,Dadar Darbar,South Indian,586,40,2.8,UPI,Mumbai - Borivali,Delivered
109083,2025-12-20,C2730,Ghatkopar Grill,Desserts,1086,85,3.4,Cash,Mumbai - Thane,Delivered
109084,2025-10-04,C8006,Powai Plates,North Indian,349,71,3.4,Debit Card,Mumbai - Andheri,Delivered
109085,2025-08-01,C9852,Chembur Spice House,Desserts,862,58,2.8,Cash,Mumbai - Chembur,Delivered
109086,2026-04-01,C4966,Chembur Spice House,Beverages,462,85,4.3,Cash,Mumbai - Colaba,Cancelled
109087,2025-10-12,C3924,Chembur Spice House,Healthy Food,294,26,3.7,Credit Card,Mumbai - Andheri,Cancelled
109088,2025-05-14,C2293,Colaba Cafe,North Indian,138,83,3.7,Cash,Mumbai - Thane,Delivered
109089,2025-05-03,C6655,Mumbai Tadka,Biryani,1327,72,4.1,Debit Card,Mumbai - Malad,Cancelled
109090,2026-03-12,C3091,Powai Plates,Healthy Food,837,50,3.6,Wallet,Mumbai - Malad,Cancelled
109091,2025-01-15,C7257,Thane Treats,South Indian,1472,61,4.8,Credit Card,Mumbai - Bandra,Delayed
109092,2025-09-10,C4330,Dadar Darbar,Pizza,1240,52,3.2,UPI,Mumbai - Mulund,Delayed
109093,2025-10-27,C1182,Marine Drive Meals,Pizza,341,16,4.2,Wallet,Mumbai - Powai,Delayed
109094,2025-04-13,C4302,Ghatkopar Grill,Biryani,1526,76,3.1,UPI,Mumbai - Dadar,Delayed
109095,2026-06-23,C2779,Powai Plates,Biryani,939,48,3.4,UPI,Mumbai - Andheri,Delivered
109096,2025-05-28,C4291,Chembur Spice House,Desserts,1225,17,3.7,Cash,Mumbai - Chembur,Delayed
109097,2025-08-16,C7819,Ghatkopar Grill,Desserts,1636,57,2.8,Debit Card,Mumbai - Mulund,Delivered
109098,2025-08-30,C5498,Borivali Bistro,Biryani,1436,43,3.5,Credit Card,Mumbai - Thane,Delayed
109099,2025-12-25,C4236,Colaba Cafe,Pizza,1635,85,4.3,Debit Card,Mumbai - Vashi,Delayed
109100,2026-02-12,C7304,Marine Drive Meals,Desserts,155,55,2.9,Credit Card,Mumbai - Mulund,Delivered
109101,2025-05-14,C1066,Bandra Bites,Pizza,766,67,3.6,UPI,Mumbai - Ghatkopar,Delivered
109102,2025-05-14,C4688,Malad Food Hub,South Indian,1028,59,4.1,UPI,Mumbai - Thane,Cancelled
109103,2025-08-09,C6763,Ghatkopar Grill,Chinese,261,64,3.9,Debit Card,Mumbai - Powai,Delivered
109104,2026-06-07,C7571,Malad Food Hub,South Indian,1253,17,3.7,Wallet,Mumbai - Borivali,Delivered
109105,2026-05-16,C9855,Kurla Kitchen,Healthy Food,1570,27,3.4,Debit Card,Mumbai - Vashi,Cancelled
109106,2025-07-22,C7112,Dadar Darbar,Beverages,1777,83,2.8,Debit Card,Mumbai - Bandra,Delivered
109107,2025-02-07,C7512,Powai Plates,Desserts,1494,63,3.9,UPI,Mumbai - Borivali,Delayed
109108,2026-05-31,C3379,Dadar Darbar,Chinese,1285,44,4.7,Credit Card,Mumbai - Ghatkopar,Delivered
109109,2025-03-06,C2683,Powai Plates,Chinese,974,30,4.7,Debit Card,Mumbai - Borivali,Delivered
109110,2025-07-11,C4842,Malad Food Hub,North Indian,819,73,3.0,Wallet,Mumbai - Colaba,Delivered
109111,2025-07-22,C6136,Chembur Spice House,Pizza,1600,49,4.7,Wallet,Mumbai - Kurla,Delivered
109112,2025-07-16,C8379,Bandra Bites,South Indian,1216,74,4.8,Cash,Mumbai - Kurla,Cancelled
109113,2025-05-30,C4360,Malad Food Hub,Burger,1312,77,3.8,Credit Card,Mumbai - Thane,Cancelled
109114,2025-06-27,C4383,Malad Food Hub,Desserts,1286,67,3.8,UPI,Mumbai - Vashi,Delivered
109115,2025-07-10,C4692,Powai Plates,Pizza,1354,39,4.6,Cash,Mumbai - Dadar,Cancelled
109116,2025-06-17,C9641,Vashi Veg Corner,Beverages,927,61,3.2,UPI,Mumbai - Borivali,Delivered
109117,2025-12-12,C7552,Chembur Spice House,North Indian,1691,68,2.9,Cash,Mumbai - Thane,Delivered
109118,2025-12-14,C8628,Colaba Cafe,North Indian,1538,38,2.7,Wallet,Mumbai - Chembur,Delayed
109119,2025-08-28,C5522,Thane Treats,Pizza,172,49,4.3,Cash,Mumbai - Andheri,Cancelled
109120,2025-06-10,C4283,Kurla Kitchen,North Indian,1250,60,3.8,Wallet,Mumbai - Ghatkopar,Delivered
109121,2026-03-18,C1426,Colaba Cafe,Desserts,1640,39,2.6,UPI,Mumbai - Chembur,Delayed
109122,2026-04-16,C3186,Colaba Cafe,South Indian,526,16,4.6,Cash,Mumbai - Bandra,Delivered
109123,2025-06-04,C9233,Marine Drive Meals,Pizza,331,51,4.5,Debit Card,Mumbai - Vashi,Delayed
109124,2025-05-28,C6841,Mumbai Tadka,Healthy Food,1457,30,3.6,Wallet,Mumbai - Borivali,Cancelled
109125,2025-02-14,C7112,Chembur Spice House,Biryani,298,42,3.2,UPI,Mumbai - Dadar,Delivered
109126,2026-04-14,C8609,Ghatkopar Grill,Burger,861,67,2.8,Credit Card,Mumbai - Andheri,Cancelled
109127,2025-03-03,C6520,Mumbai Tadka,Healthy Food,153,37,2.8,Debit Card,Mumbai - Andheri,Delayed
109128,2025-12-29,C7347,Marine Drive Meals,Beverages,1128,70,4.7,Credit Card,Mumbai - Thane,Delivered
109129,2026-03-12,C7076,Marine Drive Meals,Desserts,201,47,3.0,Wallet,Mumbai - Chembur,Delivered
109130,2026-01-28,C5570,Borivali Bistro,Biryani,698,27,4.3,Debit Card,Mumbai - Malad,Delivered
109131,2025-11-08,C3247,Borivali Bistro,Biryani,339,55,2.6,Wallet,Mumbai - Andheri,Delayed
109132,2025-01-07,C1441,Thane Treats,Pizza,1424,23,3.7,Credit Card,Mumbai - Vashi,Cancelled
109133,2026-05-09,C4287,Mumbai Tadka,Beverages,404,59,4.0,Credit Card,Mumbai - Vashi,Delivered
109134,2025-04-04,C5832,Bandra Bites,Chinese,1010,55,4.7,Cash,Mumbai - Powai,Delayed
109135,2025-02-01,C2566,Vashi Veg Corner,Desserts,1679,28,3.7,Debit Card,Mumbai - Ghatkopar,Delivered
109136,2025-07-26,C2258,Bandra Bites,Healthy Food,1186,69,3.7,Credit Card,Mumbai - Kurla,Delivered
109137,2025-07-27,C7926,Borivali Bistro,Biryani,819,61,4.1,UPI,Mumbai - Ghatkopar,Delayed
109138,2025-02-14,C5213,Colaba Cafe,Healthy Food,1726,28,2.6,Credit Card,Mumbai - Chembur,Delivered
109139,2025-12-26,C3334,Ghatkopar Grill,North Indian,1122,82,4.1,Debit Card,Mumbai - Dadar,Cancelled
109140,2025-11-20,C8133,Thane Treats,Beverages,544,44,2.8,Wallet,Mumbai - Bandra,Delivered
109141,2025-02-14,C5640,Powai Plates,South Indian,676,57,4.4,Credit Card,Mumbai - Malad,Delivered
109142,2025-01-26,C7147,Ghatkopar Grill,North Indian,352,29,3.2,UPI,Mumbai - Thane,Delivered
109143,2026-02-22,C3481,Bandra Bites,Burger,329,25,3.6,Debit Card,Mumbai - Borivali,Delivered
109144,2026-02-02,C1206,Chembur Spice House,South Indian,1279,74,4.1,Wallet,Mumbai - Kurla,Delivered
109145,2026-05-06,C9373,Malad Food Hub,Healthy Food,642,78,4.5,Cash,Mumbai - Dadar,Delivered
109146,2026-03-05,C2862,Colaba Cafe,Biryani,178,60,3.9,Credit Card,Mumbai - Colaba,Delivered
109147,2025-01-01,C2402,Colaba Cafe,Chinese,1763,29,4.6,Wallet,Mumbai - Powai,Delivered
109148,2025-06-24,C1989,Powai Plates,Biryani,1788,29,3.2,Cash,Mumbai - Bandra,Delivered
109149,2025-07-19,C5555,Mumbai Tadka,Chinese,1106,53,2.7,Debit Card,Mumbai - Ghatkopar,Cancelled
109150,2025-01-20,C3691,Powai Plates,Pizza,1525,25,3.9,Debit Card,Mumbai - Bandra,Delivered
109151,2025-02-27,C4178,Bandra Bites,Healthy Food,843,51,4.0,UPI,Mumbai - Powai,Delivered
109152,2025-03-24,C2876,Colaba Cafe,Chinese,1531,80,2.7,Credit Card,Mumbai - Dadar,Delivered
109153,2025-02-15,C5245,Bandra Bites,Biryani,1016,51,4.2,UPI,Mumbai - Dadar,Delayed
109154,2025-06-04,C5294,Powai Plates,Desserts,1208,34,3.8,UPI,Mumbai - Ghatkopar,Delivered
109155,2026-02-21,C8078,Malad Food Hub,Chinese,1036,26,4.0,Cash,Mumbai - Dadar,Delayed
109156,2025-01-16,C3445,Powai Plates,Chinese,1087,16,2.8,Cash,Mumbai - Chembur,Cancelled
109157,2026-02-25,C6742,Thane Treats,South Indian,516,79,4.5,Wallet,Mumbai - Vashi,Delivered
109158,2025-08-31,C9449,Powai Plates,Healthy Food,176,78,2.6,UPI,Mumbai - Borivali,Delayed
109159,2026-02-08,C3802,Dadar Darbar,North Indian,1377,45,4.0,Wallet,Mumbai - Malad,Delivered
109160,2025-06-11,C1861,Colaba Cafe,South Indian,851,84,4.5,UPI,Mumbai - Malad,Delivered
109161,2025-11-17,C6538,Colaba Cafe,Chinese,1503,45,4.1,UPI,Mumbai - Bandra,Delivered
109162,2025-08-18,C6832,Borivali Bistro,North Indian,979,44,2.5,Debit Card,Mumbai - Colaba,Delivered
109163,2025-08-06,C7908,Colaba Cafe,Burger,384,36,4.2,UPI,Mumbai - Chembur,Delivered
109164,2025-12-22,C3273,Marine Drive Meals,South Indian,1534,74,3.3,Wallet,Mumbai - Colaba,Delayed
109165,2026-04-04,C1414,Marine Drive Meals,Burger,1508,36,3.9,Wallet,Mumbai - Ghatkopar,Cancelled
109166,2025-08-25,C5947,Thane Treats,North Indian,320,32,2.9,UPI,Mumbai - Powai,Delivered
109167,2025-09-19,C2372,Bandra Bites,North Indian,1423,25,4.9,Debit Card,Mumbai - Kurla,Delayed
109168,2025-12-01,C7228,Mumbai Tadka,Beverages,257,40,3.6,Cash,Mumbai - Colaba,Delivered
109169,2025-11-07,C5240,Borivali Bistro,Biryani,1232,36,4.0,UPI,Mumbai - Dadar,Cancelled
109170,2025-12-16,C9115,Marine Drive Meals,Pizza,971,64,4.9,UPI,Mumbai - Ghatkopar,Cancelled
109171,2025-11-24,C2165,Ghatkopar Grill,South Indian,1775,71,2.9,Credit Card,Mumbai - Ghatkopar,Delivered
109172,2026-03-25,C7348,Powai Plates,Biryani,442,35,3.7,Credit Card,Mumbai - Borivali,Delivered
109173,2025-05-09,C3026,Andheri Kitchen,Desserts,1540,81,2.6,UPI,Mumbai - Ghatkopar,Delivered
109174,2025-02-05,C4591,Thane Treats,Pizza,1046,41,4.8,Wallet,Mumbai - Chembur,Delivered
109175,2025-05-16,C3045,Kurla Kitchen,South Indian,1382,85,4.0,Credit Card,Mumbai - Powai,Delivered
109176,2026-03-14,C9340,Powai Plates,Desserts,1663,76,4.2,UPI,Mumbai - Borivali,Delayed
109177,2025-10-16,C7380,Colaba Cafe,North Indian,122,38,4.4,Wallet,Mumbai - Andheri,Delivered
109178,2025-10-03,C3645,Dadar Darbar,Burger,1397,48,4.1,UPI,Mumbai - Bandra,Delivered
109179,2025-03-06,C4472,Andheri Kitchen,Beverages,1664,21,3.4,Wallet,Mumbai - Dadar,Delivered
109180,2025-09-05,C3913,Powai Plates,Desserts,956,84,3.9,Debit Card,Mumbai - Dadar,Delayed
109181,2025-02-15,C1752,Powai Plates,Healthy Food,819,61,4.5,Wallet,Mumbai - Chembur,Delivered
109182,2025-08-17,C6739,Chembur Spice House,Biryani,171,70,4.8,UPI,Mumbai - Borivali,Delivered
109183,2025-11-27,C7712,Ghatkopar Grill,Healthy Food,294,71,2.9,Credit Card,Mumbai - Thane,Delivered
109184,2025-01-28,C1647,Ghatkopar Grill,South Indian,898,40,4.2,Wallet,Mumbai - Kurla,Cancelled
109185,2026-06-02,C8935,Dadar Darbar,Desserts,663,35,3.6,Wallet,Mumbai - Ghatkopar,Delivered
109186,2026-02-07,C1910,Thane Treats,Pizza,508,31,2.7,Credit Card,Mumbai - Borivali,Delivered
109187,2025-01-15,C7277,Thane Treats,North Indian,1029,80,3.6,UPI,Mumbai - Chembur,Delayed
109188,2025-07-16,C2558,Andheri Kitchen,Healthy Food,1679,67,4.8,Wallet,Mumbai - Colaba,Delayed
109189,2025-08-31,C2696,Mumbai Tadka,Beverages,569,60,2.5,Cash,Mumbai - Malad,Delayed
109190,2025-10-05,C2915,Borivali Bistro,Pizza,916,49,4.9,UPI,Mumbai - Chembur,Delivered
109191,2025-03-06,C3081,Mumbai Tadka,Desserts,1490,53,2.6,Wallet,Mumbai - Vashi,Delivered
109192,2025-07-29,C4216,Bandra Bites,Beverages,723,43,3.0,Credit Card,Mumbai - Colaba,Delivered
109193,2025-02-12,C6282,Kurla Kitchen,Beverages,459,21,3.5,Cash,Mumbai - Powai,Delivered
109194,2026-05-29,C8997,Vashi Veg Corner,North Indian,1211,45,3.8,Debit Card,Mumbai - Kurla,Delayed
109195,2025-12-18,C9656,Dadar Darbar,Pizza,1756,35,2.7,UPI,Mumbai - Bandra,Cancelled
109196,2025-04-08,C2568,Colaba Cafe,Biryani,1262,60,4.9,Debit Card,Mumbai - Kurla,Delivered
109197,2025-02-28,C1557,Borivali Bistro,North Indian,234,32,2.5,Cash,Mumbai - Chembur,Cancelled
109198,2025-05-04,C4140,Andheri Kitchen,Beverages,896,33,4.8,Debit Card,Mumbai - Colaba,Cancelled
109199,2026-05-07,C2102,Powai Plates,South Indian,1140,58,4.3,Cash,Mumbai - Colaba,Delivered
109200,2026-05-11,C3681,Andheri Kitchen,Chinese,1728,24,4.6,UPI,Mumbai - Dadar,Cancelled
109201,2026-03-13,C3506,Borivali Bistro,Desserts,1778,24,4.4,Debit Card,Mumbai - Ghatkopar,Delivered
109202,2025-09-28,C9180,Marine Drive Meals,South Indian,337,50,2.6,UPI,Mumbai - Malad,Delayed
109203,2025-03-29,C1589,Dadar Darbar,Beverages,751,34,3.4,Wallet,Mumbai - Kurla,Delivered
109204,2026-04-11,C3870,Chembur Spice House,Desserts,793,32,3.6,Debit Card,Mumbai - Bandra,Delayed
109205,2025-07-26,C4327,Powai Plates,South Indian,462,22,3.9,Wallet,Mumbai - Ghatkopar,Delivered
109206,2025-09-04,C8337,Bandra Bites,Beverages,850,82,4.6,Debit Card,Mumbai - Colaba,Delivered
109207,2025-10-17,C9143,Kurla Kitchen,Desserts,284,69,3.6,UPI,Mumbai - Chembur,Delivered
109208,2026-04-04,C9104,Ghatkopar Grill,Burger,577,40,5.0,Debit Card,Mumbai - Borivali,Delayed
109209,2025-11-04,C6944,Chembur Spice House,Healthy Food,1144,61,3.7,Debit Card,Mumbai - Colaba,Delivered
109210,2026-06-01,C7559,Ghatkopar Grill,South Indian,1533,42,2.7,Wallet,Mumbai - Thane,Delivered
109211,2025-12-10,C2963,Bandra Bites,Pizza,1012,79,4.0,Cash,Mumbai - Powai,Delivered
109212,2025-02-27,C3158,Malad Food Hub,Pizza,1308,74,2.9,Debit Card,Mumbai - Colaba,Delayed
109213,2025-02-23,C6485,Malad Food Hub,North Indian,440,20,3.4,Debit Card,Mumbai - Bandra,Delayed
109214,2025-10-08,C6191,Colaba Cafe,Burger,206,75,4.7,Cash,Mumbai - Borivali,Delivered
109215,2025-02-17,C5224,Malad Food Hub,Chinese,336,42,4.6,Debit Card,Mumbai - Colaba,Delivered
109216,2026-03-10,C8122,Mumbai Tadka,Burger,1195,55,3.3,Debit Card,Mumbai - Dadar,Delivered
109217,2025-03-06,C6548,Dadar Darbar,South Indian,117,17,3.2,Cash,Mumbai - Malad,Delivered
109218,2025-05-21,C1832,Borivali Bistro,Biryani,918,46,4.7,Wallet,Mumbai - Chembur,Delivered
109219,2025-02-04,C1135,Chembur Spice House,South Indian,1018,28,2.9,UPI,Mumbai - Kurla,Delivered
109220,2025-02-05,C9983,Marine Drive Meals,Pizza,413,84,4.3,Credit Card,Mumbai - Andheri,Cancelled
109221,2026-06-09,C4490,Kurla Kitchen,Chinese,348,53,4.0,Wallet,Mumbai - Ghatkopar,Delivered
109222,2025-07-09,C6733,Ghatkopar Grill,Burger,1193,68,3.1,Cash,Mumbai - Borivali,Delayed
109223,2025-05-21,C3030,Ghatkopar Grill,South Indian,817,26,4.4,UPI,Mumbai - Powai,Delayed
109224,2026-01-29,C7475,Mumbai Tadka,Burger,1457,32,2.6,UPI,Mumbai - Borivali,Delivered
109225,2026-03-09,C6859,Borivali Bistro,Healthy Food,122,62,3.0,Credit Card,Mumbai - Andheri,Delivered
109226,2026-01-18,C9959,Powai Plates,Burger,1002,68,4.5,Wallet,Mumbai - Vashi,Delayed
109227,2025-09-20,C1829,Vashi Veg Corner,South Indian,378,78,4.2,Wallet,Mumbai - Bandra,Delivered
109228,2025-07-19,C8122,Powai Plates,Biryani,1151,68,3.6,Cash,Mumbai - Ghatkopar,Delivered
109229,2025-04-01,C8308,Bandra Bites,Healthy Food,1644,22,4.4,Cash,Mumbai - Thane,Delivered
109230,2026-02-22,C7953,Colaba Cafe,Burger,1222,49,3.5,UPI,Mumbai - Vashi,Delivered
109231,2026-03-06,C7610,Chembur Spice House,Biryani,200,50,3.8,Wallet,Mumbai - Kurla,Delayed
109232,2026-04-02,C7097,Kurla Kitchen,Desserts,1167,60,3.0,Wallet,Mumbai - Kurla,Delivered
109233,2026-02-07,C2315,Thane Treats,Biryani,1740,49,3.1,UPI,Mumbai - Colaba,Cancelled
109234,2026-01-12,C6549,Vashi Veg Corner,South Indian,283,38,4.1,Cash,Mumbai - Malad,Delayed
109235,2025-10-06,C4090,Thane Treats,Pizza,292,75,3.8,Debit Card,Mumbai - Powai,Delayed
109236,2025-01-16,C5578,Ghatkopar Grill,Beverages,680,35,5.0,Cash,Mumbai - Bandra,Cancelled
109237,2026-03-17,C6944,Marine Drive Meals,Pizza,499,18,2.6,Debit Card,Mumbai - Borivali,Delayed
109238,2026-02-19,C1442,Andheri Kitchen,South Indian,1397,41,3.9,Wallet,Mumbai - Dadar,Delivered
109239,2026-05-22,C7765,Thane Treats,Chinese,1099,70,3.0,UPI,Mumbai - Andheri,Cancelled
109240,2025-04-05,C9389,Kurla Kitchen,Biryani,1774,52,4.8,Cash,Mumbai - Dadar,Cancelled
109241,2025-08-16,C5949,Vashi Veg Corner,Desserts,733,67,4.7,Debit Card,Mumbai - Chembur,Delivered
109242,2026-04-01,C2263,Kurla Kitchen,Beverages,1359,44,3.3,Credit Card,Mumbai - Vashi,Delayed
109243,2026-06-25,C1210,Ghatkopar Grill,Chinese,1727,56,2.7,Credit Card,Mumbai - Malad,Cancelled
109244,2025-12-30,C5855,Andheri Kitchen,Healthy Food,1414,63,3.3,Credit Card,Mumbai - Malad,Delivered
109245,2025-07-06,C3714,Vashi Veg Corner,Chinese,1251,80,4.6,Cash,Mumbai - Kurla,Delivered
109246,2025-02-23,C8704,Kurla Kitchen,Pizza,1619,74,4.6,Wallet,Mumbai - Chembur,Delivered
109247,2025-04-26,C1026,Marine Drive Meals,Desserts,303,23,4.8,Wallet,Mumbai - Ghatkopar,Delayed
109248,2025-01-22,C9261,Borivali Bistro,South Indian,486,70,3.9,UPI,Mumbai - Kurla,Cancelled
109249,2025-03-04,C2054,Vashi Veg Corner,Biryani,636,40,3.5,Cash,Mumbai - Malad,Delivered
109250,2025-07-07,C3520,Powai Plates,Chinese,151,34,2.5,Debit Card,Mumbai - Borivali,Delivered
109251,2025-05-07,C5501,Colaba Cafe,Burger,1338,15,3.9,Debit Card,Mumbai - Powai,Delayed
109252,2026-04-13,C6951,Kurla Kitchen,Chinese,753,82,4.9,Wallet,Mumbai - Borivali,Cancelled
109253,2025-11-04,C3617,Marine Drive Meals,Burger,1455,58,3.5,Cash,Mumbai - Dadar,Delivered
109254,2025-05-30,C2399,Ghatkopar Grill,Chinese,1355,25,3.4,Credit Card,Mumbai - Andheri,Delivered
109255,2025-05-13,C9120,Thane Treats,Desserts,1397,22,3.0,Debit Card,Mumbai - Mulund,Cancelled
109256,2025-12-23,C2844,Andheri Kitchen,Beverages,1085,16,3.5,UPI,Mumbai - Kurla,Delayed
109257,2025-09-16,C4405,Chembur Spice House,South Indian,321,56,3.0,Debit Card,Mumbai - Dadar,Delivered
109258,2026-01-29,C9446,Borivali Bistro,Chinese,1041,73,4.8,Wallet,Mumbai - Colaba,Delayed
109259,2025-11-16,C9850,Vashi Veg Corner,Desserts,1027,53,2.9,UPI,Mumbai - Andheri,Cancelled
109260,2025-05-12,C3691,Chembur Spice House,South Indian,1303,80,2.7,Debit Card,Mumbai - Vashi,Delayed
109261,2026-02-25,C1616,Marine Drive Meals,Pizza,604,20,4.2,Wallet,Mumbai - Malad,Cancelled
109262,2026-02-18,C4707,Vashi Veg Corner,South Indian,989,75,4.6,Credit Card,Mumbai - Andheri,Delivered
109263,2025-12-26,C1600,Vashi Veg Corner,Burger,747,20,2.7,Wallet,Mumbai - Colaba,Delivered
